organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, soil phs:userid,soil phs:horizon number,soil phs:horizon top depth (cm),soil phs:horizon bottom depth (cm),soil phs:reference depth level 5cm,soil phs:reference depth level 10cm,soil phs:reference depth level 30cm,soil phs:reference depth level 50cm,soil phs:reference depth level 60cm,soil phs:reference depth level 90cm,soil phs:collected on,soil phs:ph,soil phs:ph method,soil phs:comments,soil phs:globe teams
The GLOBE ID assigned to the school or organization,The name of the reporting school or other institution,The GLOBE ID assigned to the site,The name assigned to the site where the data were collected; the name is selected by the reporting person as part of site definition,The latitude of the site where data were observed in decimal degrees,The longitude of the site where date were observed in decimal degrees,The elevation of the site where data were observed in meters,The date only of when the data were observed in Coordinated Universal Time (UTC),,Horizon number of the soil characterization measurements,Soil horizon top depth in centimeters,Soil horizon bottom depth in centimeters,Number of the soil horizon at 5 cm depth,Number of the soil horizon at 10 cm depth,Number of the soil horizon at 30 cm depth,Number of the soil horizon at 50 cm depth,Number of the soil horizon at 60 cm depth,Number of the soil horizon at 90 cm depth,Date sample was collected for measurement of soil pH,pH of the soil horizon,"Method used to measure soil pH: paper, pen, or meter",Comments on the soil pH measurement,
211391,OS Dragojle Jarnevic,344411,Tlo - Stari grad 2024.,45.496076,15.524425,123,2/23/2024,11952253,1,0,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2024-02-23T00:00:00,6.8,meter,,
188930,OS Dubovac,302774,Kozjača Dubovac 2022,45.4848,15.5336,162,11/22/2022,3041303,5,57,100,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2022-11-22T00:00:00,6.4,paper,,
188930,OS Dubovac,302774,Kozjača Dubovac 2022,45.4848,15.5336,162,11/22/2022,3041303,4,37,57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2022-11-22T00:00:00,6.4,paper,,
188930,OS Dubovac,302774,Kozjača Dubovac 2022,45.4848,15.5336,162,11/22/2022,3041303,3,15,37,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2022-11-22T00:00:00,6.4,paper,,
188930,OS Dubovac,302774,Kozjača Dubovac 2022,45.4848,15.5336,162,11/22/2022,3041303,2,5,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-11-22T00:00:00,6.4,paper,,
188930,OS Dubovac,302774,Kozjača Dubovac 2022,45.4848,15.5336,162,11/22/2022,3041303,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-11-22T00:00:00,6.4,paper,,
188930,OS Dubovac,6011,KOZJACA:SCS-07,45.4869,15.5335,77.7,9/22/2004,-1,1,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2004-09-22T00:00:00,6.3,paper,,
188930,OS Dubovac,6011,KOZJACA:SCS-07,45.4869,15.5335,77.7,9/22/2004,-1,2,6,27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2004-09-22T00:00:00,6,paper,,
188930,OS Dubovac,6011,KOZJACA:SCS-07,45.4869,15.5335,77.7,9/22/2004,-1,3,27,39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2004-09-22T00:00:00,6,paper,,
188930,OS Dubovac,6011,KOZJACA:SCS-07,45.4869,15.5335,77.7,9/22/2004,-1,4,39,90,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2004-09-22T00:00:00,5,paper,,
188930,OS Dubovac,6008,Kucica:SCS-01,45.4884,15.5355,65.7,9/1/2004,-1,1,0,23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2004-09-01T00:00:00,6.6,,,
188930,OS Dubovac,6008,Kucica:SCS-01,45.4884,15.5355,65.7,9/1/2004,-1,2,23,90,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2004-09-01T00:00:00,6.9,,,
188930,OS Dubovac,259041,Tlo - Kozjača,45.4749,15.5325,170,10/23/2021,3041303,1,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2021-10-23T00:00:00,5,paper,,
188930,OS Dubovac,259041,Tlo - Kozjača,45.4749,15.5325,170,10/23/2021,3041303,2,6,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2021-10-23T00:00:00,5,paper,,
188930,OS Dubovac,259041,Tlo - Kozjača,45.4749,15.5325,170,10/23/2021,3041303,3,10,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021-10-23T00:00:00,5,paper,,
188930,OS Dubovac,259041,Tlo - Kozjača,45.4749,15.5325,170,10/23/2021,3041303,4,16,60,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2021-10-23T00:00:00,4,paper,,
188930,OS Dubovac,259041,Tlo - Kozjača,45.4749,15.5325,170,10/23/2021,3041303,5,60,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2021-10-23T00:00:00,4,paper,,
188930,OS Dubovac,259041,Tlo - Kozjača,45.4749,15.5325,170,10/23/2021,3041303,6,100,135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021-10-23T00:00:00,4,paper,,
12996427,OŠ Đurmanec,305709,OŠ Đurmanec - karakterizacija tla,46.196311,15.833477,204.6,2/27/2023,31760292,2,10,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2023-02-27T00:00:00,7,paper,,
12996427,OŠ Đurmanec,305709,OŠ Đurmanec - karakterizacija tla,46.196311,15.833477,204.6,2/27/2023,31760292,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2023-02-27T00:00:00,7,paper,,
12996427,OŠ Đurmanec,340204,OŠ Đurmanec - karakterizacija tla 2,46.196341,15.833576,203.7,2/27/2024,31760292,2,10,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2024-02-27T00:00:00,7,paper,,
12996427,OŠ Đurmanec,340204,OŠ Đurmanec - karakterizacija tla 2,46.196341,15.833576,203.7,2/27/2024,31760292,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-27T00:00:00,7,paper,,
107668,OS Eugena Kumicica,147536,Školski park-Biosfera,45.70621,17.69445,121.6,3/1/2022,5766754,1,0,56,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2022-03-01T00:00:00,6,meter,,
107668,OS Eugena Kumicica,147536,Školski park-Biosfera,45.70621,17.69445,121.6,3/1/2022,5766754,2,57,87,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2022-03-01T00:00:00,7,meter,,
107668,OS Eugena Kumicica,6186,Školski park:SMS-TLO,45.7062,17.6944,81.7,2/22/2023,5766754,2,70,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2023-02-22T00:00:00,7,paper,,
107668,OS Eugena Kumicica,6186,Školski park:SMS-TLO,45.7062,17.6944,81.7,2/22/2023,5766754,1,0,70,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2023-02-22T00:00:00,7,paper,,
107668,OS Eugena Kumicica,6186,Školski park:SMS-TLO,45.7062,17.6944,81.7,2/22/2024,5766754,2,70,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2024-02-22T00:00:00,7,paper,,
107668,OS Eugena Kumicica,6186,Školski park:SMS-TLO,45.7062,17.6944,81.7,2/22/2024,5766754,1,0,70,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2024-02-22T00:00:00,7,paper,,
7534703,OŠ Fran Krsto Frankopan,301114,Kozjača tlo,45.4848,15.5536,162,11/12/2022,15799856,5,57,100,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2022-11-12T00:00:00,6.4,paper,,
7534703,OŠ Fran Krsto Frankopan,301114,Kozjača tlo,45.4848,15.5536,162,11/12/2022,15799856,4,37,57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2022-11-12T00:00:00,6.4,paper,,
7534703,OŠ Fran Krsto Frankopan,301114,Kozjača tlo,45.4848,15.5536,162,11/12/2022,15799856,3,15,37,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2022-11-12T00:00:00,6.4,paper,,
7534703,OŠ Fran Krsto Frankopan,301114,Kozjača tlo,45.4848,15.5536,162,11/12/2022,15799856,2,5,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-11-12T00:00:00,6.4,paper,,
7534703,OŠ Fran Krsto Frankopan,301114,Kozjača tlo,45.4848,15.5536,162,11/12/2022,15799856,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-11-12T00:00:00,6.4,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,11953661,1,0,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-03-18T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,31760195,1,0,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-03-18T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,11953661,2,15,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2022-03-18T00:00:00,6.5,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,31760195,2,15,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2022-03-18T00:00:00,6.5,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,11953661,3,31,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-18T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,31760195,3,31,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-18T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,11953661,4,48,73,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2022-03-18T00:00:00,6.5,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,31760195,4,48,73,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2022-03-18T00:00:00,6.5,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,11953661,5,74,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022-03-18T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,3/18/2022,31760195,5,74,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022-03-18T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,11953661,5,74,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2023-10-13T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,31760195,5,74,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2023-10-13T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,11953661,4,48,73,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2023-10-13T00:00:00,6.5,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,31760195,4,48,73,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2023-10-13T00:00:00,6.5,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,11953661,3,31,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2023-10-13T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,31760195,3,31,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2023-10-13T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,11953661,2,15,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2023-10-13T00:00:00,6.5,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,31760195,2,15,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2023-10-13T00:00:00,6.5,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,11953661,1,0,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-13T00:00:00,6,paper,,
143492,OS Hugo Badalic,5105,Plavo polje TLO:SCS-02,45.166,18.0142,92,10/13/2023,31760195,1,0,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2023-10-13T00:00:00,6,paper,,
15693220,"OŠ Ivana Filipovića, Osijek",216148,Biljska cesta,45.589779,18.734066,80,2/22/2019,15693128,1,0,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-02-22T00:00:00,7.2,meter,,
15693220,"OŠ Ivana Filipovića, Osijek",45750,Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,88,9/29/2016,15693128,1,0,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-09-29T00:00:00,7.5,meter,,
15693220,"OŠ Ivana Filipovića, Osijek",45750,Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,88,9/29/2016,15693128,2,27,67,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2016-09-29T00:00:00,7.5,meter,,
15693220,"OŠ Ivana Filipovića, Osijek",45750,Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,88,9/29/2016,15693128,3,67,107,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2016-09-29T00:00:00,7.8,meter,,
15693220,"OŠ Ivana Filipovića, Osijek",45750,Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,88,9/29/2016,15693128,4,107,156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-09-29T00:00:00,7.8,meter,,
15693220,"OŠ Ivana Filipovića, Osijek",36005,Školski vrt - GreenUp/GreenDown,45.5586,18.6611,88,5/24/2018,15693128,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2018-05-24T00:00:00,7.2,meter,,
15693220,"OŠ Ivana Filipovića, Osijek",35013,"Skolsko dvoriste - atmosfera, površinska temperatura i temperatura tla",45.558523,18.660989,88.9,10/11/2017,15693128,1,0,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-10-11T00:00:00,7.8,meter,,
15693220,"OŠ Ivana Filipovića, Osijek",345022,Tlo u školskom vrtu,45.558995,18.659895,88,10/11/2023,43261124,1,0,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2023-10-11T00:00:00,8,meter,,
15693220,"OŠ Ivana Filipovića, Osijek",35884,Travnjak 1 (Baranja - les),45.763059,18.752869,96.5,4/16/2016,15693128,1,0,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-04-16T00:00:00,7.6,meter,,
2567229,OS Ivana Kukuljevica,48220,baranja,45.7167,18.4311,93,2/21/2017,3329156,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-02-21T00:00:00,7.5,paper,,
2567229,OS Ivana Kukuljevica,307560,Drava- projekt,45.690982,18.416369,90,10/22/2022,3329156,1,0,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-10-22T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,335822,DRŠ- vrbik,45.69362,18.415275,90.9,2/14/2024,3329156,1,0,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2024-02-14T00:00:00,7.5,paper,,
2567229,OS Ivana Kukuljevica,32202,dvorište:ATM-01,45.6824,18.4043,93,3/3/2015,3329156,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-03-03T00:00:00,7.5,paper,,
2567229,OS Ivana Kukuljevica,46908,Kristinin vrt,45.6957,18.3989,93,2/28/2017,3329156,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-02-28T00:00:00,6,paper,,
2567229,OS Ivana Kukuljevica,33050,"lipa- lime, Phenology Campaign",45.682634,18.404378,93,11/5/2019,3329156,3,11,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-11-05T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,33050,"lipa- lime, Phenology Campaign",45.682634,18.404378,93,11/5/2019,3329156,2,6,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-11-05T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,33050,"lipa- lime, Phenology Campaign",45.682634,18.404378,93,11/5/2019,3329156,1,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-11-05T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,35484,obala,45.6826,18.4301,92,2/12/2016,3329156,1,0,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-02-12T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,35484,obala,45.6826,18.4301,92,2/12/2016,3329156,2,13,49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2016-02-12T00:00:00,7.5,paper,,
2567229,OS Ivana Kukuljevica,35484,obala,45.6826,18.4301,92,2/12/2016,3329156,3,50,88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2016-02-12T00:00:00,7.5,paper,,
2567229,OS Ivana Kukuljevica,35484,obala,45.6826,18.4301,92,2/12/2016,3329156,4,89,129,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2016-02-12T00:00:00,7.5,paper,,
2567229,OS Ivana Kukuljevica,268589,pod smrekom,45.682705,18.404998,92,2/8/2022,3329156,1,0,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-02-08T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,48219,Sv. Ana,45.7012,18.3813,95,2/17/2017,3329156,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-02-17T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,106626,teatime 1,45.5821,18.4042,93,6/14/2017,3329156,1,0,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-06-14T00:00:00,7.5,paper,,
2567229,OS Ivana Kukuljevica,106627,teatime2,45.6868,18.3881,92,6/14/2017,3329156,1,0,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-06-14T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,231338,travnjak- škola,45.682964,18.403492,92,3/1/2021,3329156,1,0,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2021-03-01T00:00:00,7.5,meter,,
2567229,OS Ivana Kukuljevica,231338,travnjak- škola,45.682964,18.403492,92,3/1/2021,3329156,2,8,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2021-03-01T00:00:00,7.5,meter,,
2567229,OS Ivana Kukuljevica,46714,zagajci,45.6863,18.3842,93,10/8/2016,3329156,1,0,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-10-08T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,46714,zagajci,45.6863,18.3842,93,10/8/2016,3329156,2,13,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2016-10-08T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,46714,zagajci,45.6863,18.3842,93,10/8/2016,3329156,3,36,72,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2016-10-08T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,46714,zagajci,45.6863,18.3842,93,10/8/2016,3329156,4,72,114,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2016-10-08T00:00:00,7,paper,,
2567229,OS Ivana Kukuljevica,46715,zvjerinjak,45.6559,18.4141,91,3/11/2019,3329156,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-11T00:00:00,7,paper,,
224800,OS Ivane Brlic Mazuranic,6173,VIROVITICA:GRN-01,45.8311,17.3929,76.7,3/18/2023,3151011,1,0,200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2023-03-18T00:00:00,7.8,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,3/29/2022,5628229,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-29T00:00:00,7.7,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,4/12/2022,5628229,2,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-12T00:00:00,7.5,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,4/19/2022,5628229,3,6,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-19T00:00:00,7.9,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,5/15/2022,5628229,4,9,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-05-15T00:00:00,8.1,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,5/20/2022,5628229,5,12,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-05-20T00:00:00,7.9,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,6/3/2022,5628229,6,15,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-03T00:00:00,7.8,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,6/20/2022,5628229,7,18,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-20T00:00:00,7.2,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,9/25/2022,5628229,8,21,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-09-25T00:00:00,7.6,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,10/7/2022,5628229,9,24,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-10-07T00:00:00,8.2,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,10/27/2022,5628229,10,27,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2022-10-27T00:00:00,7.9,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,11/8/2022,5628229,11,30,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-11-08T00:00:00,6.3,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,11/28/2022,5628229,12,33,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-11-28T00:00:00,5.7,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,12/1/2022,5628229,13,36,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-12-01T00:00:00,6.4,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,12/21/2022,5628229,14,39,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-12-21T00:00:00,6,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,1/13/2023,5628229,15,42,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2023-01-13T00:00:00,7.1,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,1/30/2023,5628229,16,45,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2023-01-30T00:00:00,7,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,2/15/2023,5628229,17,48,51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2023-02-15T00:00:00,8.5,meter,,
239976,OS Josipa Kozarca,5261,2022 BREZIK:GRN-01,45.7005,17.7068,130.7,2/28/2023,5628229,18,51,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2023-02-28T00:00:00,8.6,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,3/29/2022,5628229,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-29T00:00:00,7.9,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,4/12/2022,5628229,2,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-12T00:00:00,7.7,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,4/19/2022,5628229,3,6,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-19T00:00:00,7.8,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,5/15/2022,5628229,4,9,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-05-15T00:00:00,8.3,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,5/20/2022,5628229,5,12,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-05-20T00:00:00,7.8,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,6/3/2022,5628229,6,15,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-03T00:00:00,7.7,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,6/20/2022,5628229,7,18,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-20T00:00:00,7.7,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,9/25/2022,5628229,8,21,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-09-25T00:00:00,8,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,10/7/2022,5628229,9,24,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-10-07T00:00:00,8.5,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,10/27/2022,5628229,10,27,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2022-10-27T00:00:00,8.3,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,11/8/2022,5628229,11,30,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-11-08T00:00:00,7.1,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,11/28/2022,5628229,12,33,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-11-28T00:00:00,6,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,12/1/2022,5628229,13,36,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-12-01T00:00:00,7,meter,,
239976,OS Josipa Kozarca,267436,2022 Školska Sekvoja,45.700671,17.706035,131.1,12/21/2022,5628229,14,39,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-12-21T00:00:00,6.5,meter,,
