 site_name, latitude, longitude,soil phs:ph
idoon:SCS-11,32.4834,35.8633,7.2
NEAR SCHOOL:SCS-13,32.5833,35.8333,9.7
near the hospital:SCS-15,32.5222,35.871,7.1
YARMOOK UNIVRSITY:SCS-17,32.4501,35.8569,8.7
Zabdah Farkooh:SCS-07,32.534,35.8321,7.8
Maria Smith:SCS-01,33.5392,-86.7111,5
Soil 1:SCS-01,26.09932,50.33929,8.2
giardino-suolo:SCS-01,45.8242,13.3443,7.9
Damby School AN:SCS-24,42.4536,-76.4996,4
DANBY_AJWi:SCS-78,42.2132,-76.293,5.5
Danby AKM:SCS-61,42,-76,6.5
DanbyAM:SCS-55,42.4536,-76.4996,6
Danby-AP:SCS-53,42.2157,-76.295,8
DANBY_AR:SCS-68,42.21,-76.29,6.5
Danby building:SCS-03,42.2152,-76.2928,6
"Danby, CC:SCS-75",42.2139,-76.293,6
Danby CDM:SCS-64,42.454,-76.499,6
Danby-CZ:SCS-63,42.4536,-76.4996,6
"Danby, E.B.B:SCS-36",42.4536,-76.4996,8
DanbyEK:SCS-28,42.2157,-76.295,8
Danby JPK:SCS-51,42.4536,-76.4996,4.5
Danby JSH:SCS-48,42.4536,-76.4996,7
DANBY-JTP:SCS-67,42.4536,-76.4996,6
Danby JT:SCS-42,42.2132,-76.293,8
dANBY LB:SCS-31,42.4536,-76.4996,7.5
Danby LJS:SCS-40,42.4536,-76.4996,7.2
Danby_LK:SCS-46,42.2132,-76.293,7.5
Danby_LK:SCS-46,42.2132,-76.293,8
Danby MB:SCS-65,42.4536,-76.4996,6
Danby Misha:SCS-79,42,-76,6.5
Danby Offices:SCS-05,42.2152,-76.2928,5.5
Danby PA:SCS-30,42.4536,-76.4996,7.5
Danby_PLA:SCS-76,42.21,-76.29,6
Danby RO:SCS-57,42.4536,-76.4996,6.5
DanbySB:SCS-26,42.2157,-76.295,6
Danby school CH:SCS-80,42.21,-76.24,6.5
Danby  School- GPM:SCS-23,42.4536,-76.4996,4
Danby School is cool:SCS-07,42.2152,-76.2928,8
Danby School is very cool:SCS-09,42.2152,-76.2928,8
Danby School is very very cool:SCS-11,42.2152,-76.2928,8
Danby School- KL:SCS-15,42.2132,-76.293,6.5
Danby School- MJB:SCS-13,42.2132,-76.293,6.5
Danby School MKW:SCS-18,42.2132,-76.293,6
DANBY SCHOOL- MP:SCS-20,42.2152,-76.2928,5.5
Danby School RR:SCS-62,42.21,-76.29,8
Danby School- SBH:SCS-72,42.45,-76.49,7.4
Danby School:SCS-01,42,-76,5.8
DANBY SCHOOL-SL:SCS-22,42.212,-76.2928,7
Danby School- TH:SCS-17,42.2157,-76.295,6.5
Danby site AHM:SCS-60,42,-76,6.5
Danby Site ME:SCS-58,42.4536,-76.4996,6
DanbySW:SCS-32,42.4536,-76.4996,8
Danby tgg:SCS-44,42.2132,-76.293,8
Danby tgg:SCS-44,42.2132,-76.293,8
Danby TSH:SCS-50,42.4536,-76.4996,4.5
Danby TY:SCS-70,42.4536,-76.4996,7.5
danby-zcbeach:SCS-73,42.45,-76.5,5.5
gabgat2,17.4293,54.9972,8.6
AMSTI JSU:SCS-03,33.70848,-85.79571,5.4
Mill Creek in Historic Bethabara Park:SCS-02,36.1582,-80.2983,5.7
Mill Creek in Historic Bethabara Park:SCS-02,36.1582,-80.2983,5
Mill Creek in Historic Bethabara Park:SCS-02,36.1582,-80.2983,7.4
THOMAS JEFFERSON MIDDLE SCHOOL:SCS-01,36.1155,-80.3203,4.3
THOMAS JEFFERSON MIDDLE SCHOOL:SCS-01,36.1155,-80.3203,4.2
THOMAS JEFFERSON MIDDLE SCHOOL:SCS-01,36.1155,-80.3203,4.8
TJMS SOIL 2002:SCS-04,36.116,-80.3217,6.3
TJMS SOIL 2002:SCS-04,36.116,-80.3217,6
TJMS SOIL 2002:SCS-04,36.116,-80.3217,6.2
Earth Heart Farms,41.47727,-83.1079,5.7
BAMBUAS:SCS-03,18.19,-65.965,5.6
Oasis dela batidora:SCS-04,18.11,-65.57,7
Oasis dela batidora:SCS-04,18.11,-65.57,7.2
Oasis dela batidora:SCS-04,18.11,-65.57,7.4
Terraplen #2:SCS-01,18.19,-65.965,8.2
School soil:SCS-01,28.9086,-98.5396,8.7
Pecan Trees:SCS-02,31.3024,-87.502,6
Weather Station:SCS-01,31.30179,-87.50076,6.5
Kanu o ka Aina,20.0146,-155.65169,6
KGHS SOIL  SITE-1:SCS-02,7.28722,80.62447,6.1
KGHS SOIL  SITE-1:SCS-02,7.28722,80.62447,5.7
KGHS SOIL  SITE-1:SCS-02,7.28722,80.62447,6.2
مزرعة 1 ( حامد عمر عوض الكثيري ),16.985115,54.024963,8.5
مزرعة 2,17.000327,54.048614,7.5
مزرعة 2,17.000327,54.048614,7.7
Awal:SCS-02,26.2195,50.5897,8.9
Awal:SCS-02,26.2195,50.5897,9.2
Awal:SCS-02,26.2195,50.5897,9.2
Awal:SCS-02,26.2195,50.5897,9.3
Awal:SCS-02,26.2195,50.5897,9.2
al qalla farmer,26.2019,56.2528,5.4
al qalla farmer,26.2019,56.2528,6.8
khawla soil,26.10094,56.15133,9.5
khawla soil,26.10094,56.15133,9.1
khawla soil,26.10094,56.15133,9.6
a meadow near of the schoolhouse:SCS-03,58.0907,24.5657,7
meadow west of the schoolhause:SCS-06,58.0903,24.5652,7
School ATM 1:SCS-05,58.09,24.56,7
مدرسة الملك عبدالله االثاني للتميز-الزرقاء,32.079069,36.08547,5
111111111:SCS-23,17.353,44.2603,6.5
111111111:SCS-23,17.353,44.2603,6.5
AA-2:SCS-17,17.24232,44.56112,7.2
AA-2:SCS-17,17.24232,44.56112,7.5
AA-2:SCS-17,17.24232,44.56112,7.4
AA-2:SCS-17,17.24232,44.56112,8.3
AA-2:SCS-17,17.24232,44.56112,8.4
AB-24:SCS-10,17.531717,44.2084,8.2
AB-24:SCS-10,17.531717,44.2084,8.1
AB-24:SCS-10,17.531717,44.2084,8.1
DD18:SCS-15,17.15352,44.58245,8.3
DD18:SCS-15,17.15352,44.58245,8.6
DD18:SCS-15,17.15352,44.58245,7.6
DD18:SCS-15,17.15352,44.58245,7.6
DD18:SCS-15,17.15352,44.58245,7.3
GARDEN-19-2:SCS-03,17.31739,44.13264,7.7
GARDEN-19-3:SCS-04,17.31744,44.1327,7.6
GARDEN-19:SCS-02,17.3174,44.13265,7.6
hadi-24:SCS-11,17.4329,44.32153,8
hadi-24:SCS-11,17.4329,44.32153,8.5
hadi-24:SCS-11,17.4329,44.32153,9.1
hadi-24:SCS-11,17.4329,44.32153,9.5
HADI-28:SCS-21,17.13359,44.51152,7.6
HADI-28:SCS-21,17.13359,44.51152,7.3
HADI-28:SCS-21,17.13359,44.51152,7.6
HADI-28:SCS-21,17.13359,44.51152,7.2
HADI-28:SCS-21,17.13359,44.51152,8.2
HAMZAH-2:SCS-13,17.66133,44.5529,8.3
HAMZAH-2:SCS-13,17.66133,44.5529,4.8
HAMZAH-2:SCS-13,17.66133,44.5529,7.8
Hmd1,17.31739,44.13264,7.3
Hmd1,17.31739,44.13264,7.7
King Fahad:SCS-01,-17.3813,-44.2703,7.8
King Fahad:SCS-01,-17.3813,-44.2703,8
King Fahad:SCS-01,-17.3813,-44.2703,7
King Fahad:SCS-01,-17.3813,-44.2703,6.9
m-21:SCS-08,17.3525,44.16374,8.5
NN-14:SCS-18,17.30244,44.23116,7.6
NN-14:SCS-18,17.30244,44.23116,8.4
NN-14:SCS-18,17.30244,44.23116,8.1
NN-14:SCS-18,17.30244,44.23116,7.3
SS-1:SCS-16,17.22199,44.34205,7.3
SS-1:SCS-16,17.22199,44.34205,7.6
SS-1:SCS-16,17.22199,44.34205,7.6
SS-1:SCS-16,17.22199,44.34205,7.2
SS-1:SCS-16,17.22199,44.34205,7.5
SS-2:SCS-19,17.13356,44.52153,7.6
SS-2:SCS-19,17.13356,44.52153,7.3
SS-2:SCS-19,17.13356,44.52153,8.2
TandM-1:SCS-09,17.33214,44.14363,8.3
TURKE-20:SCS-05,17.3221,44.1339,8.3
TURKE-20--:SCS-07,17.3221,44.1339,7.6
TURKI-b-13:SCS-12,17.32144,44.2023,6.3
TURKI-b-13:SCS-12,17.32144,44.2023,8.4
TURKI-b-13:SCS-12,17.32144,44.2023,8.3
ZZ-14:SCS-14,17.23212,44.54119,7.6
ZZ-14:SCS-14,17.23212,44.54119,8.2
ZZ-14:SCS-14,17.23212,44.54119,7.5
ZZ-14:SCS-14,17.23212,44.54119,8.4
راشد منجم١,17.574959,44.232719,7.5
راشد منجم١,17.574959,44.232719,7.5
فواز,17.4813,44.3703,8
???????:SCS-01,24.44,46.38,7.1
???????:SCS-01,24.44,46.38,7.5
??????? (????):SCS-05,24.46942,46.31771,6.9
??????? (????):SCS-05,24.46942,46.31771,7.4
??????? (????):SCS-05,24.46942,46.31771,6.7
BUDO101:SCS-01,0.25809,32.4838,4.6
BUDO101:SCS-01,0.25809,32.4838,4.4
BUDO101:SCS-01,0.25809,32.4838,5.5
BUDO101:SCS-01,0.25809,32.4838,5.5
Kinssglobe ATM soil characterizaiton site 7 for sensor soil p:SCS-08,8.0607,-1.7235,4
Kinssglobe ATM soil characterizaiton site 7 for sensor soil p:SCS-08,8.0607,-1.7235,5
Kinssglobe ATM soil characterizaiton site 7 for sensor soil p:SCS-08,8.0607,-1.7235,5
Kinssglobe Badariya  Soil Characterization site 5:SCS-05,8.05,-1.7167,6
Kinssglobe Badariya  Soil Characterization site 5:SCS-05,8.05,-1.7167,6
Kinssglobe Badariya  Soil Characterization site 5:SCS-05,8.05,-1.7167,5
Kinssglobe Badariya  Soil Characterization site 5:SCS-05,8.05,-1.7167,5
Kinssglobe Badariy Soil characterization site 4:SCS-04,8.05,-1.7167,6
Kinssglobe Badariy Soil characterization site 4:SCS-04,8.05,-1.7167,5.7
Kinssglobe Badariy Soil characterization site 4:SCS-04,8.05,-1.7167,6
Kinssglobe Bature Soil Characterization site 6:SCS-06,8.05,-1.7167,5.7
Kinssglobe Bature Soil Characterization site 6:SCS-06,8.05,-1.7167,6
Kinssglobe Bature Soil Characterization site 6:SCS-06,8.05,-1.7167,5
Kinssglobe Methodist SCS site:SCS-15,8.05,-1.7167,5.7
Kinssglobe Methodist SCS site:SCS-15,8.05,-1.7167,6
Kinssglobe saunders soil characterization site 9:SCS-11,8.05,-1.7167,3
Kinssglobe saunders soil characterization site 9:SCS-11,8.05,-1.7167,3
Kinssglobe saunders soil characterization site 9:SCS-11,8.05,-1.7167,3
KINSSGLOBE SOIL CHARACTERIZATION SITE 1:SCS-01,8.6204,-1.724,6.3
KINSSGLOBE SOIL CHARACTERIZATION SITE 1:SCS-01,8.6204,-1.724,6
KINSSGLOBE SOIL CHARACTERIZATION SITE 1:SCS-01,8.6204,-1.724,6
KINSSGLOBE SOIL CHARACTERIZATION SITE 1:SCS-01,8.6204,-1.724,6
KINSSGLOBE SOIL CHARACTERIZATION SITE 1:SCS-01,8.6204,-1.724,6
KINSSGLOBE SOIL CHARACTERIZATION SITE 1:SCS-01,8.6204,-1.724,6
KINSSGLOBE SOIL CHARACTERIZATION SITE 2:SCS-02,8.0607,-1.7724,7
KINSSGLOBE SOIL CHARACTERIZATION SITE 2:SCS-02,8.0607,-1.7724,5.3
KINSSGLOBE SOIL CHARACTERIZATION SITE 2:SCS-02,8.0607,-1.7724,5.3
KINSSGLOBE SOIL CHARACTERIZATION SITE 2:SCS-02,8.0607,-1.7724,6
KINSSGLOBE SOIL CHARACTERIZATION SITE 2:SCS-02,8.0607,-1.7724,7
Kinssglobe Waterfalls Soil Characterization site:SCS-13,8.05,-1.7167,6
Kinssglobe Waterfalls Soil Characterization site:SCS-13,8.05,-1.7167,6
Kinssglobe Waterfalls Soil Characterization site:SCS-13,8.05,-1.7167,6
Kinssglobe Waterfalls Soil Characterization site:SCS-13,8.05,-1.7167,6
Kinssglobe Waterfalls Soil Characterization site:SCS-13,8.05,-1.7167,6
Presby Soil Characterization site:SCS-16,8.05,-1.7167,4
Presby Soil Characterization site:SCS-16,8.05,-1.7167,4
Presby Soil Characterization site:SCS-16,8.05,-1.7167,4
Presby Soil Characterization site:SCS-16,8.05,-1.7167,4
Pumpum Kinssglobe Soil Characterizaation site 8:SCS-09,8.05,-1.7167,5
Pumpum Kinssglobe Soil Characterizaation site 8:SCS-09,8.05,-1.7167,5
Pumpum Kinssglobe Soil Characterizaation site 8:SCS-09,8.05,-1.7167,5
Pumpum Kinssglobe Soil Characterizaation site 8:SCS-09,8.05,-1.7167,5
Pumpum Kinssglobe Soil Characterizaation site 8:SCS-09,8.05,-1.7167,5
Kinterbish's back yard:SCS-01,32.4169,-88.3514,5.5
kkis1(Sana),21.59,39.191,7.3
KKIS(malak1),21.592879,39.180146,7.2
Sana soil 2,6.113657,4.156308,5
Knox Trail Soil Site-near parking lot:SCS-01,42.2369,-71.9836,4.9
Knox Trail Soil Site-near parking lot:SCS-01,42.2369,-71.9836,4.9
Knox Trail Soil Site-near parking lot:SCS-01,42.2369,-71.9836,4.8
Knox Trail Soil Site-near parking lot:SCS-01,42.2369,-71.9836,4.7
Knox Trail Soil Site-near parking lot:SCS-01,42.2369,-71.9836,4.7
Knox Trail Soil Site-near parking lot:SCS-01,42.2369,-71.9836,4.6
Knox Trail Soil Site-near parking lot:SCS-01,42.2369,-71.9836,4.6
Lindberghstra?e:SCS-02,51.1138,6.9487,6.6
Lindberghstra?e:SCS-02,51.1138,6.9487,6.5
Lindberghstra?e:SCS-02,51.1138,6.9487,6.5
ควนทะเลมอง,7.910686,100.19081,2.9
Garden 1,40.40096,-86.87449,8
Garden 2,40.40101,-86.87427,7.5
Garden 3,40.40036,-86.87396,7
บ่อเผาขยะบ้านนาแก้วตะวันออก ตำบลนาแส่ง อำเภอเกาะคา จังหวัดลำปาง,18.092507,99.359937,8.1
Universidad Austral - Campus Pilar,-34.4616,-58.8587,8
Universidad Austral - Campus Pilar,-34.4616,-58.8587,7
Universidad Austral - Campus Pilar,-34.4616,-58.8587,7
Harold the Pit:SCS-03,34.733,-86.7805,4.8
Johnstonian:SCS-02,34.7327,-86.7788,6.3
Johnstonian:SCS-02,34.7327,-86.7788,8.2
Olszynki Gim 9,50.03268,22.007095,7
Olszynki Gim 9,50.03268,22.007095,5
Olszynki Gim 9,50.03268,22.007095,7
Olszynki Gim 9,50.03268,22.007095,6
Olszynki Gim 9,50.03268,22.007095,7
Olszynki Gim 9,50.03268,22.007095,7
Olszynki Gim 9,50.03268,22.007095,7
RZESZOW UL.KROSNIENSKA-WYKOP:SCS-01,50.044551,21.963987,5.1
RZESZOW UL.STRZY?OWSKA:SCS-03,50.037982,21.962174,6.2
RZESZOW UL.STRZY?OWSKA:SCS-03,50.037982,21.962174,6.1
RZESZOW UL.STRZY?OWSKA:SCS-03,50.037982,21.962174,6.3
RZESZOW UL.STRZY?OWSKA:SCS-03,50.037982,21.962174,5.3
RZESZOW UL.STRZY?OWSKA:SCS-03,50.037982,21.962174,5.4
Wykop bl Karoliny,50.044442,21.956074,6
Wykop bl Karoliny,50.044442,21.956074,8.5
Wykop bl Karoliny,50.044442,21.956074,8
Wykop bl Karoliny,50.044442,21.956074,6.5
Wykop bl Karoliny,50.044442,21.956074,6.7
Wykop bl Karoliny,50.044442,21.956074,6
Ogrod u Jakuba (1):SCS-07,53.7811,18.1366,7
Ogrod u Jakuba (1):SCS-07,53.7811,18.1366,6
PRZY ALEI:SCS-04,53.47255,17.58222,7.5
TEREN PRZY LUKOWSKIEJ:SCS-02,53.471,17.5739,6
TEREN PRZY SALI GIMNASTYCZNEJ:SCS-03,53.47365,17.5834,7.5
U SZCZURY :) KRZYZ:SCS-05,53.47549,17.52252,5
Lincoln School Soil Site:SCS-01,27.7167,85.3167,6
Lincoln School Soil Site:SCS-01,27.7167,85.3167,7
Lincoln School Soil Site:SCS-01,27.7167,85.3167,7.3
LV:SCS-01,56.3582,26.1718,7.7
by the batting cage fence:SCS-03,32.3757,-86.3122,6.5
Soil Char. Site 01:SCS-01,14.7769,-17.3789,7.6
Soil Char. Site 02:SCS-02,14.7509,-17.4269,7.9
Soil Char. Site 02:SCS-02,14.7509,-17.4269,7.4
Soil Char. Site 02:SCS-02,14.7509,-17.4269,6.3
Open field west:SCS-01,35.0369,-78.8157,7
Open field west:SCS-01,35.0369,-78.8157,5.8
Open field west:SCS-01,35.0369,-78.8157,6
GARIKWED VASTI:SCS-01,18.0076,75.0305,7.5
GARIKWED VASTI:SCS-01,18.0076,75.0305,7
Botany Garden MFU 2,20,100,6.5
Botany Garden MFU 2,20,100,6
Site_Srikerd,19.906401,99.839011,8
Site_Srikerd,19.906401,99.839011,8
Maizon School backyard,17.112991,53.917809,8.5
Maizon school Roof,17.049202,54.3875,6.9
Sheahet study site,17.104888,54.408172,6.7
???? ???????:SCS-01,26.2589,50.0669,8
Zaher HOME:SCS-02,21.446636,39.807202,7.5
Zaher HOME:SCS-02,21.446636,39.807202,7.4
WMSBlueberry_Patch:SCS-01,40.3739,-73.3748,6.2
TLO 2 - Franje Tuđmana,44.11,15.23,7
TLO 2 - Franje Tuđmana,44.11,15.23,7
TLO 2 - Franje Tuđmana,44.11,15.23,7
Berek-Gardinovec,46.426997,16.565106,5.1
Breznički Hum-tlo,46.1,16.26861,7
Čakovec-tlo,46.38417,16.43389,7
Donja Dubrava-tlo,46.315,16.81028,6
Donja Višnjica-tlo,46.29444,16.00944,7
Gornji Kučan-tlo,46.279525,16.387473,7
Kotoriba-tlo,46.355,16.81806,7
Marina Prelog - tlo,46.323579,16.60457,7
Martijanec-tlo,46.26667,16.53306,7
Murščak,46.447172,16.655434,7.5
Prelog-tlo,46.335,16.61556,7
Sračinec-tlo,46.32917,16.27889,7
Sveti Martin na Muri-tlo,46.53306,16.36639,8
Tlo,46.300622,16.329142,7.5
Tlo - Kučan,46.297941,16.364716,7
Vidovec-tlo,46.27664,16.23799,7
Žiškovec-tlo,46.449198,16.431343,7
Soil Charecterization Zone:SCS-01,21.2718,-158.0065,5.3
soil pit:SCS-03,21.4631,-157.9634,6
Control,30.6275,-89.655556,5.5
Site 1,30.627778,-89.655556,4.9
Site 2,30.627778,-89.656667,6.2
Site 3,30.626944,-89.656111,6.2
Site 4,30.626111,-89.655833,5.5
Site 5,30.625278,-89.655556,5.7
Site 6,30.626389,-89.655833,6.2
Elsterberg-Roedelstrasse:SCS-06,50.61168,12.16524,6.2
Elsterberg-Roedelstrasse:SCS-06,50.61168,12.16524,6.9
Waldbad-Bodentemperatur-Messstelle:SCS-05,50.6008,12.1667,6
Waldbad-Bodentemperatur-Messstelle:SCS-05,50.6008,12.1667,6.5
Goat Hill:SCS-03,41.0338,-79.5352,5.4
Goat Hill:SCS-03,41.0338,-79.5352,4.5
HOH:SCS-01,41.0338,-79.5353,6.5
HOH:SCS-01,41.0338,-79.5353,6
Schule:SCS-01,51.0485,7.0616,6
Mormon Cemetary:SCS-01,40,-93,4
Mormon Cemetary:SCS-01,40,-93,4.7
Mormon Trail Cemetary:SCS-03,40.4971,-93.3758,6
Mormon Trail Cemetary:SCS-03,40.4971,-93.3758,5.1
Mormon Trail Cemetary:SCS-03,40.4971,-93.3758,6.3
Mormon Trail Cemetary:SCS-03,40.4971,-93.3758,7
RANDELLRANDOLPH:SCS-08,36.3003,-97.0053,7.5
Snoopy:SCS-09,36.3003,-97.0053,7.5
Snoopy:SCS-09,36.3003,-97.0053,7.3
Snoopy:SCS-09,36.3003,-97.0053,7.6
Snoopy:SCS-09,36.3003,-97.0053,7.6
67's Soil 1:SCS-01,40.76271,-72.73441,5.2
School Garden Location:SCS-01,32.1633,35.605,8.2
School Garden Location:SCS-01,32.1633,35.605,8.5
School Garden Location:SCS-01,32.1633,35.605,8.5
Hamoor:SCS-03,26.2611,50.6164,8.8
Hamoor:SCS-03,26.2611,50.6164,8.6
Hamoor:SCS-03,26.2611,50.6164,8.7
Hamoor:SCS-03,26.2611,50.6164,8.6
Hamoor:SCS-03,26.2611,50.6164,8.5
Devil's Hole Rd.,41.442318,-83.503481,7.2
Fremont Pike,41.530891,-83.557229,7.4
North Dixie Hwy,41.421785,-83.651143,7
Oregon and Ayers Rd.,41.572012,-83.537457,7.9
Oregon Rd.,41.576296,-83.537454,8.4
W. River Rd.,41.463785,-83.745442,7.2
1 Farm in Nawan,19,41,7.5
2 Farm in Nawan,19,41,7.5
3 Farm in Nawan,19,41,8
3 Farm in Nawan,19,41,6.5
Nawan Secondary Girls School at Al-Makhwah,19.5441,41.1686,8.2
سد وادي الأحسبه,19.41477,41.23211,9.3
سد وادي الأحسبه,19.41477,41.23211,6.1
سد وادي الأحسبه,19.41477,41.23211,8.6
مزرعة أحمد علي الزهراني,19.32421,41.09773,7.5
مزرعة أحمد علي الزهراني,19.32421,41.09773,9
مزرعة أحمد علي الزهراني,19.32421,41.09773,8.9
مزرعة أحمد علي الزهراني,19.32421,41.09773,8.1
مزرعه الجوف,30.13,40.25,7.3
مزرعه محمد بركات الزهراني,19.32011,41.07587,8
مزرعه محمد بركات الزهراني,19.32011,41.07587,8.3
مزرعه محمد بركات الزهراني,19.32011,41.07587,8.8
مزرعه محمد بركات الزهراني,19.32011,41.07587,8.5
مياه البحر بالمظيلف,19.292,40.57329,5.5
مياه البحر بالمظيلف,19.292,40.57329,6.8
مياه البحر بالمظيلف,19.292,40.57329,6.7
NCAR Foothills Lab:SCS-01,40.0353,-105.2441,4.8
Sleeping Giant State Park:SCS-04,41.4297,-72.9014,5
Stanley Quarter Park:SCS-05,41.41601,-72.46723,4
Soil 10 nongbua giobe study,19.90696,99.8442,5
soil 2 noungbua giobe study,19.90684,99.84428,5
soil 2 noungbua giobe study,19.90684,99.84428,4
soil 3,19.90696,99.84421,5
Soil 6,19.90693,99.84428,5
Soil 8,19.9068,99.84428,5
Soil Analysis Group9,19.90688,99.84426,5
DZ's Upper Riverbottom:SCS-03,36.211,-92.3287,7
DZ's Upper Riverbottom:SCS-03,36.211,-92.3287,7
DZ's Upper Riverbottom:SCS-03,36.211,-92.3287,7.1
DZ's Upper Riverbottom:SCS-03,36.211,-92.3287,6.9
Grandma's Orchard:SCS-01,26.2377,-98.1115,8.6
Grandma's Orchard:SCS-01,26.2377,-98.1115,9.2
Nature Trail SCS:SCS-05,36.1975,-92.2692,6.9
Nature Trail SCS:SCS-05,36.1975,-92.2692,6.8
Nature Trail SCS:SCS-05,36.1975,-92.2692,6.6
Nature Trail SCS:SCS-05,36.1975,-92.2692,6.6
North Fork River Floodplain Cut:SCS-02,36.2157,-92.286,6.4
North Fork River Floodplain Cut:SCS-02,36.2157,-92.286,6.6
North Fork River Floodplain Cut:SCS-02,36.2157,-92.286,6.1
WEATHER STATION:SCS-02,36.1972,-92.2688,6.9
WEATHER STATION:SCS-02,36.1972,-92.2688,6.6
WEATHER STATION:SCS-02,36.1972,-92.2688,6.2
WHITE RIVER BOTTOMLAND:SCS-03,36.22,-92.3175,7
WHITE RIVER BOTTOMLAND:SCS-03,36.22,-92.3175,6.7
WHITE RIVER BOTTOMLAND:SCS-03,36.22,-92.3175,6.5
NCSSM strip of urban forest:SCS-02,36.0175,-78.919,4.6
NCSSM strip of urban forest:SCS-02,36.0175,-78.919,3.7
Tõuge Soil Sample Site 6,57.741019,26.909366,6
Tõuge Soil Sample Site 7,57.740197,26.908292,6
Tõuge Soil Sample Site 8,57.75049,26.904949,6.5
Tõuge Soil Sample Site 9,57.740207,26.903765,7
Tõuge Soil Site 1,57.737209,26.902114,6.5
Toug Soil Sample #5,57.738964,26.902679,6.5
Toug Soil Site #2,57.738587,26.90779,6.5
Toug Soil Site #3,57.737785,26.906414,6.5
Toug Soil Site #4,57.737362,26.904244,6.5
NG Soil 1 (by ATM 1):SCS-01,30.4072,-89.0992,5
Проба,41.995921,21.438121,7.5
Lapland Ski Center:SCS-11,43.2585,-74.3199,3.2
Lapland Ski Center:SCS-11,43.2585,-74.3199,3
Lapland Ski Center:SCS-11,43.2585,-74.3199,3.2
Lapland Ski Center:SCS-11,43.2585,-74.3199,3.9
Lapland Ski Center:SCS-11,43.2585,-74.3199,4.7
Lapland Ski Center:SCS-11,43.2585,-74.3199,4.6
"Woods Lake, Benson NY Group A:SCS-05",43.2481,-74.3137,2.9
"Woods Lake, Benson NY Group A:SCS-05",43.2481,-74.3137,3.8
"Woods Lake, Benson NY Group A:SCS-05",43.2481,-74.3137,3.4
"Woods Lake, Benson NY Group A:SCS-05",43.2481,-74.3137,3.8
Woods lake Benson NY group B:SCS-07,43.2488,-74.3126,2.9
Woods lake Benson NY group B:SCS-07,43.2488,-74.3126,2.9
Woods lake Benson NY group B:SCS-07,43.2488,-74.3126,3.4
Woods lake Benson NY group B:SCS-07,43.2488,-74.3126,3.4
Woods lake Benson NY group B:SCS-07,43.2488,-74.3126,4
WOODSLAKE BENSON NY GROUP C:SCS-10,43.2492,-74.3119,3.3
WOODSLAKE BENSON NY GROUP C:SCS-10,43.2492,-74.3119,3.2
WOODSLAKE BENSON NY GROUP C:SCS-10,43.2492,-74.3119,3.6
WOODSLAKE BENSON NY GROUP C:SCS-10,43.2492,-74.3119,3.7
Jessica Thompson:SCS-02,33.8,-87.27,5.5
WAlker High School:SCS-01,33.83498,-87.26588,6.5
Guiney's Woodlot:SCS-01,39.56,-75.56,5
Guiney's Woodlot:SCS-01,39.56,-75.56,4
Guiney's Woodlot:SCS-01,39.56,-75.56,4.3
soil study site:SCS-01,42,-84,7.6
soil study site:SCS-01,42,-84,7.7
soil study site:SCS-01,42,-84,8.1
"c.u,243:SCS-01",20.0538,41.37291,6.7
almona,23.546886,58.394115,6
almona,23.546886,58.394115,6
almona,23.546886,58.394115,5
almona,23.546886,58.394115,7.3
almona,23.546886,58.394115,7.4
almona,23.546886,58.394115,7.7
almona,23.546886,58.394115,7.7
almona,23.546886,58.394115,7.7
almona,23.546886,58.394115,7.8
O1:SCS-01,29.171,48.1193,7.5
Wolfslaar / MEC:SCS-01,51.33691,4.47976,6
Wolfslaar / MEC:SCS-01,51.33691,4.47976,5
Wolfslaar / MEC:SCS-01,51.33691,4.47976,6
Wolfslaar / MEC:SCS-01,51.33691,4.47976,5
bossie:SCS-11,52.02902,5.17712,8
Breckelenkampstraat:SCS-15,52.38943,5.2612,6
Breckelenkampstraat:SCS-15,52.38943,5.2612,7
Breckelenkampstraat:SCS-15,52.38943,5.2612,8
Breckelenkampstraat:SCS-15,52.38943,5.2612,6
Gras naast weg bij OVC:SCS-37,52.23702,5.16049,5.3
Grasveld bij oostvaarders college:SCS-10,52.39389,5.26346,5
Hard grasveld:SCS-17,52.40033,-5.2559,6
Hard grasveld:SCS-17,52.40033,-5.2559,7
Hard grasveld:SCS-17,52.40033,-5.2559,7
Hard grasveld:SCS-17,52.40033,-5.2559,8
"hoi, jm:SCS-42",52.23429,5.15554,5.2
Jarenweg 55:SCS-02,52.24166,5.17153,7
naast de halfpipe:SCS-28,52.2375,-5.1634,7.2
naast de halfpipe:SCS-28,52.2375,-5.1634,7.5
Park_3:SCS-09,52.2361,5.1576,6
Park_3:SCS-09,52.2361,5.1576,8
Park_3:SCS-09,52.2361,5.1576,9
parkie:SCS-07,52.23592,5.15851,9
Regenboogweg 36 (Peter's huis) hoekje achtertuin:SCS-26,52.38796,5.32785,6
Regenboogweg 36 (Peter's huis) hoekje achtertuin:SCS-26,52.38796,5.32785,6
Regenboogweg 36 (Peter's huis) hoekje achtertuin:SCS-26,52.38796,5.32785,5
Regenboogweg 36 (Peter's huis) hoekje achtertuin:SCS-26,52.38796,5.32785,6
Regenboogweg 36 (Peter's huis) hoekje achtertuin:SCS-26,52.38796,5.32785,5.5
Sportlaan - Oranjewoudbrug - Landgoederenbuurt:SCS-35,52.23545,5.15919,8.7
